t, sec;f, MHz;A (relative to 0,682839490144911 [W] )
0,711;119,404494657799;0,533222961380951
0,712;119,501371471211;0,532765214031118
0,713;119,598248284623;0,532308081119088
0,714;119,695125098034;0,531851647597912
0,715;119,792001911446;0,531395997010236
0,716;119,888878724858;0,530941048254147
0,717;119,98575553827;0,530486797211643
0,718;120,082632351682;0,530033247357317
0,719;120,179509165094;0,529580483865661
0,72;120,276385978506;0,529128336216629
0,721;120,373262791917;0,528676975866085
0,722;120,470139605329;0,52822623370103
0,723;120,567016418741;0,52777627675578
0,724;120,663893232153;0,527326940341175
0,725;120,760770045565;0,52687839160344
0,726;120,857646858977;0,526430462726848
0,727;120,954523672388;0,525983322480782
0,728;121,0514004858;0,52553680294107
0,729;121,148277299212;0,525090987983284
0,73;121,245154112624;0,524645881061431
0,731;121,342030926036;0,524201478130315
0,732;121,438907739448;0,523757699053017
0,733;121,535784552859;0,523314709945054
0,734;121,632661366271;0,522872345548145
0,735;121,729538179683;0,522430603248754
0,736;121,826414993095;0,521989653823369
0,737;121,923291806507;0,521549328857987
0,738;122,020168619919;0,52110971249547
0,739;122,117045433331;0,520670722897962
0,74;122,213922246742;0,520232442777634
0,741;122,310799060154;0,51979487111825
0,742;122,407675873566;0,519357927483526
0,743;122,504552686978;0,518921610772415
0,744;122,60142950039;0,518486005306597
0,745;122,698306313802;0,518051111559765
0,746;122,795183127213;0,517616847492958
0,747;122,892059940625;0,517183209059974
0,748;122,988936754037;0,516750285138174
0,749;123,085813567449;0,51631807620228
0,75;123,182690380861;0,515886410092026
0,751;123,279567194273;0,515455459813228
0,752;123,376444007685;0,515025140207853
0,753;123,473320821096;0,514595534396925
0,754;123,570197634508;0,514166561583087
0,755;123,66707444792;0,51373817636745
0,756;123,763951261332;0,513310507732731
0,757;123,860828074744;0,512883428970308
0,758;123,957704888156;0,512457069144307
0,759;124,054581701567;0,512031341449347
0,76;124,151458514979;0,511606161897765
0,761;124,248335328391;0,511181701122714
0,762;124,345212141803;0,510757875163967
0,763;124,442088955215;0,510334768912914
0,764;124,538965768627;0,509912212385402
0,765;124,635842582039;0,509490290449796
0,766;124,73271939545;0,50906900642878
0,767;124,829596208862;0,508648356373976
0,768;124,926473022274;0,508228343609069
0,769;125,023349835686;0,507808968549016
0,77;125,120226649098;0,507390228712326
0,771;125,21710346251;0,50697212886621
0,772;125,313980275921;0,506554666532642
0,773;125,410857089333;0,50613775736082
0,774;125,507733902745;0,50572157273747
0,775;125,604610716157;0,5053059420646
0,776;125,718352132873;0,50481876846653
0,777;125,839448149638;0,504301016126078
0,778;125,960544166403;0,50378421544731
0,779;126,081640183168;0,503268413291322
0,78;126,202736199933;0,502753564391182
0,781;126,323832216697;0,502239629159287
0,782;126,444928233462;0,501726691976831
0,783;126,566024250227;0,501214668565612
0,784;126,687120266992;0,500703644822046
0,785;126,808216283757;0,500193537827526
0,786;126,929312300521;0,499684345467357
0,787;127,050408317286;0,499176156609767
0,788;127,171504334051;0,498668800071989
0,789;127,292600350816;0,498162445758036
0,79;127,413696367581;0,497657055395903
0,791;127,534792384346;0,497152582114903
0,792;127,65588840111;0,496648988915151
0,793;127,776984417875;0,49614631570035
0,794;127,89808043464;0,49564465017943
0,795;128,019176451405;0,49514382068618
0,796;128,14027246817;0,494643914894671
0,797;128,261368484934;0,494144933574936
0,798;128,382464501699;0,493646877499534
0,799;128,503560518464;0,493149658916649
0,8;128,624656535229;0,492653454217813
0,801;128,745752551994;0,492158089907816
0,802;128,866848568758;0,491663653888975
0,803;128,987944585523;0,491170059683786
0,804;129,109040602288;0,49067739387096
0,805;129,230136619053;0,490185657244772
0,806;129,351232635818;0,48969476602606
0,807;129,472328652582;0,489204761809751
0,808;129,593424669347;0,488715691852689
0,809;129,714520686112;0,488227422948939
0,81;129,835616702877;0,487740087013506
0,811;129,956712719642;0,48725360008571
0,812;130,077808736406;0,486768047669025
0,813;130,198904753171;0,486283256721803
0,814;130,320000769936;0,485799403154526
0,815;130,441096786701;0,485316485013332
0,816;130,562192803466;0,484834333195726
0,817;130,68328882023;0,484353119683041
0,818;130,804384836995;0,483872669697957
0,819;130,92548085376;0,483393160906019
0,82;131,046576870525;0,482914418385779
0,821;131,16767288729;0,482436618569341
0,822;131,288768904055;0,481959672967274
0,823;131,409864920819;0,481483497071866
0,824;131,530960937584;0,481008263420796
0,825;131,652056954349;0,480533800860649
0,826;131,773152971114;0,480060195364314
0,827;131,894248987879;0,479587449037466
0,828;132,015345004643;0,479115474452089
0,829;132,136441021408;0,478644403174411
0,83;132,257537038173;0,478174149130105
0,831;132,378633054938;0,477704713007771
0,832;132,499729071703;0,477236094137765
0,833;132,620825088467;0,476768338749806
0,834;132,741921105232;0,476301359210525
0,835;132,863017121997;0,475835244582636
0,836;132,984113138762;0,475369905809054
0,837;133,105209155527;0,474905432034209
0,838;133,226305172291;0,474441738195861
0,839;133,347401189056;0,473978866522766
0,84;133,468497205821;0,473516774775379
0,841;133,589593222586;0,473055550901333
0,842;133,710689239351;0,472595109689524
0,843;133,831785256115;0,472135449104797
0,844;133,95288127288;0,471676571157462
0,845;134,073977289645;0,471218519562653
0,846;134,19507330641;0,470761295046063
0,847;134,316169323175;0,470304856585243
0,848;134,437265339939;0,469849157719996
0,849;134,558361356704;0,469394246214287
0,85;134,679457373469;0,468940207702743
0,851;134,800553390234;0,468486867632435
0,852;134,921649406999;0,46803431561773
0,853;135,042745423763;0,467582640091095
0,854;135,163841440528;0,467131666271728
0,855;135,284937457293;0,466681479898787
0,856;135,406033474058;0,466232085652443
0,857;135,527129490823;0,465783392332439
0,858;135,648225507588;0,465335535752373
0,859;135,769321524352;0,464888470684301
0,86;135,890417541117;0,464442109807243
0,861;136,011513557882;0,463996541766738
0,862;136,132609574647;0,46355172519831
0,863;136,253705591412;0,463107702833873
0,864;136,374801608176;0,462664385888347
0,865;136,495897624941;0,462221867123297
0,866;136,616993641706;0,461780055044716
0,867;136,738089658471;0,46133903986001
0,868;136,859185675236;0,460898778776615
0,869;136,980281692;0,460459226301201
0,87;137,101377708765;0,460020474069666
0,871;137,22247372553;0,459582434353761
0,872;137,343569742295;0,459145148731673
0,873;137,46466575906;0,458708575574348
0,874;137,585761775824;0,45827276042781
0,875;137,706857792589;0,45783765770556
0,876;137,827953809354;0,45740331430141
0,877;137,949049826119;0,456969730889563
0,878;138,070145842884;0,456536860536859
0,879;138,191241859648;0,456104662739625
0,88;138,312337876413;0,455673270608545
0,881;138,433433893178;0,455242552279229
0,882;138,554529909943;0,45481254951935
0,883;138,675625926708;0,454383310657002
0,884;138,796721943472;0,453954791256977
0,885;138,917817960237;0,45352694551913
0,886;139,038913977002;0,453099820476215
0,887;139,160009993767;0,452673460656728
0,888;139,281106010532;0,452247732449978
0,889;139,402202027296;0,451822772037151
0,89;139,523298044061;0,451398533595883
0,891;139,644394060826;0,450974972518114
0,892;139,765490077591;0,450552091961422
0,893;139,886586094356;0,450129935245405
0,894;140,007682111121;0,449708457710393
0,895;140,128778127885;0,449287706566064
0,896;140,24987414465;0,448867681188944
0,897;140,370970161415;0,448448294049097
0,898;140,49206617818;0,448029632640932
0,899;140,613162194945;0,447611610634108
0,9;140,734258211709;0,447194315610597
0,901;140,855354228474;0,446777750783497
0,902;140,976450245239;0,446361827154554
0,903;141,097546262004;0,445946586951338
0,904;141,218642278769;0,445532033327554
0,905;141,339738295533;0,445118166896196
0,906;141,460834312298;0,444704985741686
0,907;141,581930329063;0,444292448716949
0,908;141,703026345828;0,443880599435585
0,909;141,824122362593;0,443469439782975
0,91;141,945218379357;0,44305892349999
0,911;142,066314396122;0,442649098055348
0,912;142,187410412887;0,44223996281665
0,913;142,308506429652;0,441831473992903
0,914;142,429602446417;0,441423630899638
0,915;142,550698463181;0,441016435367672
0,916;142,671794479946;0,440609978192065
0,917;142,792890496711;0,440204125304331
0,918;142,913986513476;0,439798919243949
0,919;143,035082530241;0,439394408892144
0,92;143,156178547005;0,438990547825741
0,921;143,27727456377;0,438587292044855
0,922;143,398370580535;0,438184733782862
0,923;143,5194665973;0,437782780694148
0,924;143,640562614065;0,437381525096883
0,925;143,76165863083;0,436980922973849
0,926;143,882754647594;0,436580928985489
0,927;144,003850664359;0,436181588377406
0,928;144,124946681124;0,43578290174829
0,929;144,246042697889;0,435384824946458
0,93;144,367138714654;0,434987404521356
0,931;144,488234731418;0,434590639837684
0,932;144,609330748183;0,434194485452194
0,933;144,730426764948;0,433798944379741
0,934;144,851522781713;0,433404059554977
0,935;144,972618798478;0,433009832822782
0,936;145,093714815242;0,432616175000521
0,937;145,214810832007;0,432223176413621
0,938;145,335906848772;0,43183083890504
0,939;145,457002865537;0,431439068263458
0,94;145,578098882302;0,431047961080342
0,941;145,699194899066;0,430657421845984
0,942;145,820290915831;0,430267547226978
0,943;145,941386932596;0,429878289131673
0,944;146,062482949361;0,429489648126298
0,945;146,183578966126;0,429101578474147
0,946;146,30467498289;0,428714175770661
0,947;146,425770999655;0,428327344299542
0,948;146,54686701642;0,427941134589608
0,949;146,667963033185;0,427555543563394
0,95;146,78905904995;0,427170527824267
0,951;146,910155066714;0,426786179520725
0,952;147,031251083479;0,4264024076165
0,953;147,152347100244;0,426019211418789
0,954;147,273443117009;0,425636640351762
0,955;147,394539133774;0,425254644864951
0,956;147,515635150538;0,424873273217159
0,957;147,636731167303;0,424492480658653
0,958;147,757827184068;0,424112267714797
0,959;147,878923200833;0,423732680291186
0,96;148,000019217598;0,423353673579649
0,961;148,121115234363;0,422975293530985
0,962;148,242211251127;0,422597447455219
0,963;148,363307267892;0,422220183690432
0,964;148,484403284657;0,421843548255249
0,965;148,605499301422;0,421467496243831
0,966;148,726595318187;0,421091980275358
0,967;148,847691334951;0,420717094316951
0,968;148,968787351716;0,420342746641534
0,969;149,089883368481;0,419969030103364
0,97;149,210979385246;0,419595852895987
0,971;149,332075402011;0,419223261136418
0,972;149,453171418775;0,418851209721222
0,973;149,57426743554;0,418479791675629
0,974;149,695363452305;0,418108915034092
0,975;149,81645946907;0,417738624818085
0,976;149,937555485835;0,417368878218778
0,977;150,058651502599;0,416999719117884
0,978;150,179747519364;0,416631103479726
0,979;150,300843536129;0,416263077602781
0,98;150,421939552894;0,415895596225565
0,981;150,543035569659;0,41552870569201
0,982;150,664131586423;0,41516236070099
0,983;150,785227603188;0,414796560577184
0,984;150,906323619953;0,414431307004025
0,985;151,027419636718;0,414066646416441
0,986;151,148515653483;0,413702532259452
0,987;151,269611670247;0,413338965044244
0,988;151,390707687012;0,412975946455678
0,989;151,511803703777;0,412613477004574
0,99;151,632899720542;0,412251602069673
0,991;151,753995737307;0,411890230115911
0,992;151,875091754071;0,411529408844809
0,993;151,996187770836;0,411169137605874
0,994;152,117283787601;0,410809416920151
0,995;152,238379804366;0,410450201166344
0,996;152,359475821131;0,410091584298182
0,997;152,480571837896;0,409733472203252
0,998;152,60166785466;0,409375913878527
0,999;152,722763871425;0,40901890868822
